Record_ID,Month,Shire_Class,Lscape_ID ,ID,Site_id,Tree_id,X_Coord,Y_Coord,Pellets,Genera,Genera2,Preference,DBH,Nitrate,Ammonium,Phosphorous,Lscape_PERC,Elevation
1966,9,2,42,301,301,14,549742,6810639,0,4,4,6,19,1.099,29.749,22.632,1.51,79
1967,9,2,42,301,301,15,549742,6810639,0,3,3,6,21,1.099,29.749,22.632,1.51,79
1976,9,2,42,301,301,24,549742,6810639,0,4,4,6,33,1.099,29.749,22.632,1.51,79
1977,9,2,42,301,301,25,549742,6810639,0,4,4,6,15,1.099,29.749,22.632,1.51,79
1978,9,2,42,301,301,26,549742,6810639,0,4,4,6,22,1.099,29.749,22.632,1.51,79
1981,9,2,42,301,301,29,549742,6810639,0,4,4,6,16,1.099,29.749,22.632,1.51,79
1974,9,2,42,301,301,22,549742,6810639,0,3,3,4,10,1.099,29.749,22.632,1.51,79
1980,9,2,42,301,301,28,549742,6810639,0,3,3,4,21,1.099,29.749,22.632,1.51,79
1954,9,2,42,301,301,2,549742,6810639,0,5,5,2,38,1.099,29.749,22.632,1.51,79
1955,9,2,42,301,301,3,549742,6810639,0,5,5,2,32,1.099,29.749,22.632,1.51,79
1956,9,2,42,301,301,4,549742,6810639,0,5,5,2,77,1.099,29.749,22.632,1.51,79
1963,9,2,42,301,301,11,549742,6810639,0,5,5,2,94,1.099,29.749,22.632,1.51,79
1964,9,2,42,301,301,12,549742,6810639,0,5,5,2,26,1.099,29.749,22.632,1.51,79
1968,9,2,42,301,301,16,549742,6810639,0,5,5,2,36,1.099,29.749,22.632,1.51,79
1970,9,2,42,301,301,18,549742,6810639,0,5,5,2,55,1.099,29.749,22.632,1.51,79
1975,9,2,42,301,301,23,549742,6810639,0,6,5,2,29,1.099,29.749,22.632,1.51,79
1979,9,2,42,301,301,27,549742,6810639,0,5,5,2,37,1.099,29.749,22.632,1.51,79
1959,9,2,42,301,301,7,549742,6810639,0,7,6,1,16,1.099,29.749,22.632,1.51,79
1960,9,2,42,301,301,8,549742,6810639,0,7,6,1,11,1.099,29.749,22.632,1.51,79
1961,9,2,42,301,301,9,549742,6810639,0,7,6,1,15,1.099,29.749,22.632,1.51,79
1962,9,2,42,301,301,10,549742,6810639,0,7,6,1,15,1.099,29.749,22.632,1.51,79
1965,9,2,42,301,301,13,549742,6810639,0,7,6,1,37,1.099,29.749,22.632,1.51,79
1969,9,2,42,301,301,17,549742,6810639,0,7,6,1,21,1.099,29.749,22.632,1.51,79
1971,9,2,42,301,301,19,549742,6810639,0,7,6,1,30,1.099,29.749,22.632,1.51,79
1972,9,2,42,301,301,20,549742,6810639,0,6,5,1,17,1.099,29.749,22.632,1.51,79
1973,9,2,42,301,301,21,549742,6810639,0,6,5,1,45,1.099,29.749,22.632,1.51,79
1982,9,2,42,301,301,30,549742,6810639,0,7,6,1,36,1.099,29.749,22.632,1.51,79
2050,9,2,43,302,302,8,552471,6810700,0,1,1,6,46,17.866,14.455,142.68,31.44,20
2054,9,2,43,302,302,12,552471,6810700,0,1,1,6,15,17.866,14.455,142.68,31.44,20
2055,9,2,43,302,302,13,552471,6810700,0,1,1,6,59,17.866,14.455,142.68,31.44,20
2056,9,2,43,302,302,14,552471,6810700,0,4,4,6,21,17.866,14.455,142.68,31.44,20
2058,9,2,43,302,302,16,552471,6810700,0,1,1,6,26,17.866,14.455,142.68,31.44,20
2059,9,2,43,302,302,17,552471,6810700,0,1,1,6,40,17.866,14.455,142.68,31.44,20
2060,9,2,43,302,302,18,552471,6810700,0,4,4,6,39,17.866,14.455,142.68,31.44,20
2064,9,2,43,302,302,22,552471,6810700,0,1,1,6,60,17.866,14.455,142.68,31.44,20
2065,9,2,43,302,302,23,552471,6810700,0,1,1,6,33,17.866,14.455,142.68,31.44,20
2066,9,2,43,302,302,24,552471,6810700,0,1,1,6,112,17.866,14.455,142.68,31.44,20
2067,9,2,43,302,302,25,552471,6810700,0,1,1,6,23,17.866,14.455,142.68,31.44,20
2068,9,2,43,302,302,26,552471,6810700,0,1,1,6,34,17.866,14.455,142.68,31.44,20
2069,9,2,43,302,302,27,552471,6810700,0,1,1,6,91,17.866,14.455,142.68,31.44,20
2062,9,2,43,302,302,20,552471,6810700,0,2,2,5,27,17.866,14.455,142.68,31.44,20
2063,9,2,43,302,302,21,552471,6810700,0,2,2,5,54,17.866,14.455,142.68,31.44,20
2043,9,2,43,302,302,1,552471,6810700,0,5,5,2,78,17.866,14.455,142.68,31.44,20
2044,9,2,43,302,302,2,552471,6810700,0,5,5,2,100,17.866,14.455,142.68,31.44,20
2045,9,2,43,302,302,3,552471,6810700,0,5,5,2,86,17.866,14.455,142.68,31.44,20
2046,9,2,43,302,302,4,552471,6810700,0,6,5,2,95,17.866,14.455,142.68,31.44,20
2047,9,2,43,302,302,5,552471,6810700,0,6,5,2,117,17.866,14.455,142.68,31.44,20
2048,9,2,43,302,302,6,552471,6810700,0,6,5,2,130,17.866,14.455,142.68,31.44,20
2049,9,2,43,302,302,7,552471,6810700,0,6,5,2,97,17.866,14.455,142.68,31.44,20
2051,9,2,43,302,302,9,552471,6810700,0,6,5,2,87,17.866,14.455,142.68,31.44,20
2052,9,2,43,302,302,10,552471,6810700,0,6,5,2,133,17.866,14.455,142.68,31.44,20
2053,9,2,43,302,302,11,552471,6810700,0,6,5,2,95,17.866,14.455,142.68,31.44,20
2061,9,2,43,302,302,19,552471,6810700,0,6,5,2,43,17.866,14.455,142.68,31.44,20
2070,9,2,43,302,302,28,552471,6810700,0,6,5,2,100,17.866,14.455,142.68,31.44,20
2071,9,2,43,302,302,29,552471,6810700,0,6,5,2,37,17.866,14.455,142.68,31.44,20
2072,9,2,43,302,302,30,552471,6810700,0,6,5,2,58,17.866,14.455,142.68,31.44,20
2057,9,2,43,302,302,15,552471,6810700,0,6,5,1,55,17.866,14.455,142.68,31.44,20
816,9,2,33,308,308,6,554630,6804906,0,1,1,6,76,0.567,11.949,23.288,4.49,7
823,9,2,33,308,308,13,554630,6804906,0,2,2,5,72,0.567,11.949,23.288,4.49,7
824,9,2,33,308,308,14,554630,6804906,0,2,2,5,22,0.567,11.949,23.288,4.49,7
826,9,2,33,308,308,16,554630,6804906,0,2,2,5,23,0.567,11.949,23.288,4.49,7
813,9,2,33,308,308,3,554630,6804906,0,3,3,4,34,0.567,11.949,23.288,4.49,7
821,9,2,33,308,308,11,554630,6804906,0,3,3,4,45,0.567,11.949,23.288,4.49,7
822,9,2,33,308,308,12,554630,6804906,0,3,3,4,47,0.567,11.949,23.288,4.49,7
825,9,2,33,308,308,15,554630,6804906,0,3,3,4,46,0.567,11.949,23.288,4.49,7
834,9,2,33,308,308,24,554630,6804906,0,3,3,4,37,0.567,11.949,23.288,4.49,7
836,9,2,33,308,308,26,554630,6804906,0,3,3,4,25,0.567,11.949,23.288,4.49,7
838,9,2,33,308,308,28,554630,6804906,0,3,3,4,49,0.567,11.949,23.288,4.49,7
811,9,2,33,308,308,1,554630,6804906,0,6,5,1,36,0.567,11.949,23.288,4.49,7
812,9,2,33,308,308,2,554630,6804906,0,6,5,1,50,0.567,11.949,23.288,4.49,7
814,9,2,33,308,308,4,554630,6804906,0,6,5,1,54,0.567,11.949,23.288,4.49,7
815,9,2,33,308,308,5,554630,6804906,0,6,5,1,47,0.567,11.949,23.288,4.49,7
817,9,2,33,308,308,7,554630,6804906,0,6,5,1,83,0.567,11.949,23.288,4.49,7
818,9,2,33,308,308,8,554630,6804906,0,6,5,1,80,0.567,11.949,23.288,4.49,7
819,9,2,33,308,308,9,554630,6804906,0,6,5,1,38,0.567,11.949,23.288,4.49,7
820,9,2,33,308,308,10,554630,6804906,0,6,5,1,47,0.567,11.949,23.288,4.49,7
827,9,2,33,308,308,17,554630,6804906,0,6,5,1,44,0.567,11.949,23.288,4.49,7
828,9,2,33,308,308,18,554630,6804906,0,6,5,1,62,0.567,11.949,23.288,4.49,7
829,9,2,33,308,308,19,554630,6804906,0,6,5,1,35,0.567,11.949,23.288,4.49,7
830,9,2,33,308,308,20,554630,6804906,0,6,5,1,56,0.567,11.949,23.288,4.49,7
831,9,2,33,308,308,21,554630,6804906,0,6,5,1,26,0.567,11.949,23.288,4.49,7
832,9,2,33,308,308,22,554630,6804906,0,6,5,1,66,0.567,11.949,23.288,4.49,7
833,9,2,33,308,308,23,554630,6804906,0,6,5,1,15,0.567,11.949,23.288,4.49,7
835,9,2,33,308,308,25,554630,6804906,0,6,5,1,94,0.567,11.949,23.288,4.49,7
837,9,2,33,308,308,27,554630,6804906,0,6,5,1,106,0.567,11.949,23.288,4.49,7
839,9,2,33,308,308,29,554630,6804906,0,6,5,1,75,0.567,11.949,23.288,4.49,7
840,9,2,33,308,308,30,554630,6804906,0,6,5,1,28,0.567,11.949,23.288,4.49,7
841,9,2,33,309,309,1,554665,6807820,0,4,4,6,52,3.969,10.229,41.328,4.49,4
842,9,2,33,309,309,2,554665,6807820,0,4,4,6,47,3.969,10.229,41.328,4.49,4
843,9,2,33,309,309,3,554665,6807820,0,4,4,6,47,3.969,10.229,41.328,4.49,4
845,9,2,33,309,309,5,554665,6807820,0,4,4,6,50,3.969,10.229,41.328,4.49,4
846,9,2,33,309,309,6,554665,6807820,0,4,4,6,40,3.969,10.229,41.328,4.49,4
847,9,2,33,309,309,7,554665,6807820,0,4,4,6,60,3.969,10.229,41.328,4.49,4
851,9,2,33,309,309,11,554665,6807820,0,4,4,6,99,3.969,10.229,41.328,4.49,4
852,9,2,33,309,309,12,554665,6807820,0,4,4,6,55,3.969,10.229,41.328,4.49,4
856,9,2,33,309,309,16,554665,6807820,0,4,4,6,42,3.969,10.229,41.328,4.49,4
857,9,2,33,309,309,17,554665,6807820,0,4,4,6,48,3.969,10.229,41.328,4.49,4
858,9,2,33,309,309,18,554665,6807820,0,4,4,6,63,3.969,10.229,41.328,4.49,4
859,9,2,33,309,309,19,554665,6807820,0,4,4,6,60,3.969,10.229,41.328,4.49,4
863,9,2,33,309,309,23,554665,6807820,0,4,4,6,30,3.969,10.229,41.328,4.49,4
864,9,2,33,309,309,24,554665,6807820,0,4,4,6,45,3.969,10.229,41.328,4.49,4
865,9,2,33,309,309,25,554665,6807820,0,4,4,6,61,3.969,10.229,41.328,4.49,4
869,9,2,33,309,309,29,554665,6807820,0,1,1,6,62,3.969,10.229,41.328,4.49,4
862,9,2,33,309,309,22,554665,6807820,0,4,4,5,56,3.969,10.229,41.328,4.49,4
844,9,2,33,309,309,4,554665,6807820,0,3,3,4,96,3.969,10.229,41.328,4.49,4
848,9,2,33,309,309,8,554665,6807820,0,3,3,4,23,3.969,10.229,41.328,4.49,4
849,9,2,33,309,309,9,554665,6807820,0,3,3,4,145,3.969,10.229,41.328,4.49,4
850,9,2,33,309,309,10,554665,6807820,0,3,3,4,40,3.969,10.229,41.328,4.49,4
855,9,2,33,309,309,15,554665,6807820,0,3,3,4,89,3.969,10.229,41.328,4.49,4
860,9,2,33,309,309,20,554665,6807820,0,3,3,4,87,3.969,10.229,41.328,4.49,4
861,9,2,33,309,309,21,554665,6807820,0,3,3,4,65,3.969,10.229,41.328,4.49,4
866,9,2,33,309,309,26,554665,6807820,0,3,3,4,71,3.969,10.229,41.328,4.49,4
867,9,2,33,309,309,27,554665,6807820,0,3,3,4,130,3.969,10.229,41.328,4.49,4
868,9,2,33,309,309,28,554665,6807820,0,3,3,4,111,3.969,10.229,41.328,4.49,4
853,9,2,33,309,309,13,554665,6807820,0,6,5,1,52,3.969,10.229,41.328,4.49,4
854,9,2,33,309,309,14,554665,6807820,0,6,5,1,70,3.969,10.229,41.328,4.49,4
870,9,2,33,309,309,30,554665,6807820,0,6,5,1,73,3.969,10.229,41.328,4.49,4
878,9,2,33,310,310,8,556376,6808884,0,4,4,6,33,0.487,8.909,17.712,4.49,1
894,9,2,33,310,310,24,556376,6808884,0,1,1,6,37,0.487,8.909,17.712,4.49,1
898,9,2,33,310,310,28,556376,6808884,0,1,1,6,35,0.487,8.909,17.712,4.49,1
897,9,2,33,310,310,27,556376,6808884,0,2,2,5,14,0.487,8.909,17.712,4.49,1
874,9,2,33,310,310,4,556376,6808884,0,3,3,4,63,0.487,8.909,17.712,4.49,1
879,9,2,33,310,310,9,556376,6808884,0,3,3,4,78,0.487,8.909,17.712,4.49,1
883,9,2,33,310,310,13,556376,6808884,0,3,3,4,11,0.487,8.909,17.712,4.49,1
886,9,2,33,310,310,16,556376,6808884,0,3,3,4,17,0.487,8.909,17.712,4.49,1
887,9,2,33,310,310,17,556376,6808884,0,3,3,4,110,0.487,8.909,17.712,4.49,1
895,9,2,33,310,310,25,556376,6808884,0,3,3,4,72,0.487,8.909,17.712,4.49,1
871,9,2,33,310,310,1,556376,6808884,0,6,5,1,39,0.487,8.909,17.712,4.49,1
872,9,2,33,310,310,2,556376,6808884,0,6,5,1,32,0.487,8.909,17.712,4.49,1
873,9,2,33,310,310,3,556376,6808884,0,6,5,1,44,0.487,8.909,17.712,4.49,1
875,9,2,33,310,310,5,556376,6808884,0,6,5,1,49,0.487,8.909,17.712,4.49,1
876,9,2,33,310,310,6,556376,6808884,0,6,5,1,70,0.487,8.909,17.712,4.49,1
877,9,2,33,310,310,7,556376,6808884,0,6,5,1,25,0.487,8.909,17.712,4.49,1
880,9,2,33,310,310,10,556376,6808884,0,6,5,1,40,0.487,8.909,17.712,4.49,1
881,9,2,33,310,310,11,556376,6808884,0,6,5,1,40,0.487,8.909,17.712,4.49,1
882,9,2,33,310,310,12,556376,6808884,0,6,5,1,51,0.487,8.909,17.712,4.49,1
884,9,2,33,310,310,14,556376,6808884,0,6,5,1,33,0.487,8.909,17.712,4.49,1
885,9,2,33,310,310,15,556376,6808884,0,6,5,1,35,0.487,8.909,17.712,4.49,1
888,9,2,33,310,310,18,556376,6808884,0,6,5,1,35,0.487,8.909,17.712,4.49,1
889,9,2,33,310,310,19,556376,6808884,0,6,5,1,147,0.487,8.909,17.712,4.49,1
890,9,2,33,310,310,20,556376,6808884,0,6,5,1,34,0.487,8.909,17.712,4.49,1
891,9,2,33,310,310,21,556376,6808884,0,6,5,1,42,0.487,8.909,17.712,4.49,1
892,9,2,33,310,310,22,556376,6808884,0,6,5,1,20,0.487,8.909,17.712,4.49,1
893,9,2,33,310,310,23,556376,6808884,0,6,5,1,62,0.487,8.909,17.712,4.49,1
896,9,2,33,310,310,26,556376,6808884,0,6,5,1,53,0.487,8.909,17.712,4.49,1
899,9,2,33,310,310,29,556376,6808884,0,6,5,1,50,0.487,8.909,17.712,4.49,1
900,9,2,33,310,310,30,556376,6808884,0,6,5,1,41,0.487,8.909,17.712,4.49,1
902,9,2,33,312,312,2,555486,6805987,0,4,4,6,16,4.249,8.879,25.912,4.49,6
903,9,2,33,312,312,3,555486,6805987,0,4,4,6,34,4.249,8.879,25.912,4.49,6
904,9,2,33,312,312,4,555486,6805987,0,4,4,6,23,4.249,8.879,25.912,4.49,6
905,9,2,33,312,312,5,555486,6805987,0,4,4,6,27,4.249,8.879,25.912,4.49,6
908,9,2,33,312,312,8,555486,6805987,0,1,1,6,50,4.249,8.879,25.912,4.49,6
909,9,2,33,312,312,9,555486,6805987,0,1,1,6,47,4.249,8.879,25.912,4.49,6
910,9,2,33,312,312,10,555486,6805987,0,1,1,6,42,4.249,8.879,25.912,4.49,6
911,9,2,33,312,312,11,555486,6805987,0,1,1,6,30,4.249,8.879,25.912,4.49,6
912,9,2,33,312,312,12,555486,6805987,0,1,1,6,16,4.249,8.879,25.912,4.49,6
913,9,2,33,312,312,13,555486,6805987,0,1,1,6,35,4.249,8.879,25.912,4.49,6
917,9,2,33,312,312,17,555486,6805987,0,1,1,6,22,4.249,8.879,25.912,4.49,6
918,9,2,33,312,312,18,555486,6805987,0,4,4,6,36,4.249,8.879,25.912,4.49,6
920,9,2,33,312,312,20,555486,6805987,0,4,4,6,37,4.249,8.879,25.912,4.49,6
921,9,2,33,312,312,21,555486,6805987,0,4,4,6,19,4.249,8.879,25.912,4.49,6
922,9,2,33,312,312,22,555486,6805987,0,4,4,6,51,4.249,8.879,25.912,4.49,6
923,9,2,33,312,312,23,555486,6805987,0,1,1,6,35,4.249,8.879,25.912,4.49,6
928,9,2,33,312,312,28,555486,6805987,0,1,1,6,36,4.249,8.879,25.912,4.49,6
916,9,2,33,312,312,16,555486,6805987,0,1,1,5,29,4.249,8.879,25.912,4.49,6
919,9,2,33,312,312,19,555486,6805987,0,4,4,5,21,4.249,8.879,25.912,4.49,6
924,9,2,33,312,312,24,555486,6805987,0,6,5,2,35,4.249,8.879,25.912,4.49,6
925,9,2,33,312,312,25,555486,6805987,0,6,5,2,54,4.249,8.879,25.912,4.49,6
901,9,2,33,312,312,1,555486,6805987,0,6,5,1,34,4.249,8.879,25.912,4.49,6
906,9,2,33,312,312,6,555486,6805987,0,6,5,1,45,4.249,8.879,25.912,4.49,6
907,9,2,33,312,312,7,555486,6805987,0,6,5,1,92,4.249,8.879,25.912,4.49,6
914,9,2,33,312,312,14,555486,6805987,0,6,5,1,27,4.249,8.879,25.912,4.49,6
915,9,2,33,312,312,15,555486,6805987,0,6,5,1,88,4.249,8.879,25.912,4.49,6
926,9,2,33,312,312,26,555486,6805987,0,6,5,1,48,4.249,8.879,25.912,4.49,6
927,9,2,33,312,312,27,555486,6805987,0,6,5,1,35,4.249,8.879,25.912,4.49,6
929,9,2,33,312,312,29,555486,6805987,0,6,5,1,79,4.249,8.879,25.912,4.49,6
930,9,2,33,312,312,30,555486,6805987,0,6,5,1,36,4.249,8.879,25.912,4.49,6
1984,9,2,42,313,313,2,548254,6813881,0,1,1,6,34,6.299,21.749,62.976,1.51,15
1989,9,2,42,313,313,7,548254,6813881,0,4,4,6,88,6.299,21.749,62.976,1.51,15
1990,9,2,42,313,313,8,548254,6813881,0,4,4,6,85,6.299,21.749,62.976,1.51,15
1991,9,2,42,313,313,9,548254,6813881,0,1,1,6,75,6.299,21.749,62.976,1.51,15
1992,9,2,42,313,313,10,548254,6813881,0,1,1,6,72,6.299,21.749,62.976,1.51,15
1993,9,2,42,313,313,11,548254,6813881,0,1,1,6,85,6.299,21.749,62.976,1.51,15
1994,9,2,42,313,313,12,548254,6813881,0,1,1,6,43,6.299,21.749,62.976,1.51,15
1995,9,2,42,313,313,13,548254,6813881,0,1,1,6,45,6.299,21.749,62.976,1.51,15
1996,9,2,42,313,313,14,548254,6813881,0,1,1,6,30,6.299,21.749,62.976,1.51,15
1997,9,2,42,313,313,15,548254,6813881,0,1,1,6,44,6.299,21.749,62.976,1.51,15
1998,9,2,42,313,313,16,548254,6813881,0,1,1,6,45,6.299,21.749,62.976,1.51,15
1999,9,2,42,313,313,17,548254,6813881,0,1,1,6,40,6.299,21.749,62.976,1.51,15
2000,9,2,42,313,313,18,548254,6813881,0,1,1,6,41,6.299,21.749,62.976,1.51,15
2001,9,2,42,313,313,19,548254,6813881,0,1,1,6,38,6.299,21.749,62.976,1.51,15
2002,9,2,42,313,313,20,548254,6813881,0,1,1,6,35,6.299,21.749,62.976,1.51,15
2003,9,2,42,313,313,21,548254,6813881,0,1,1,6,30,6.299,21.749,62.976,1.51,15
2011,9,2,42,313,313,29,548254,6813881,0,1,1,6,14,6.299,21.749,62.976,1.51,15
1983,9,2,42,313,313,1,548254,6813881,0,7,6,1,72,6.299,21.749,62.976,1.51,15
1985,9,2,42,313,313,3,548254,6813881,0,7,6,1,62,6.299,21.749,62.976,1.51,15
1986,9,2,42,313,313,4,548254,6813881,0,7,6,1,47,6.299,21.749,62.976,1.51,15
1987,9,2,42,313,313,5,548254,6813881,0,7,6,1,85,6.299,21.749,62.976,1.51,15
1988,9,2,42,313,313,6,548254,6813881,0,7,6,1,54,6.299,21.749,62.976,1.51,15
2004,9,2,42,313,313,22,548254,6813881,0,7,6,1,62,6.299,21.749,62.976,1.51,15
2005,9,2,42,313,313,23,548254,6813881,0,7,6,1,70,6.299,21.749,62.976,1.51,15
2006,9,2,42,313,313,24,548254,6813881,0,7,6,1,57,6.299,21.749,62.976,1.51,15
2007,9,2,42,313,313,25,548254,6813881,0,7,6,1,62,6.299,21.749,62.976,1.51,15
2008,9,2,42,313,313,26,548254,6813881,0,7,6,1,70,6.299,21.749,62.976,1.51,15
2009,9,2,42,313,313,27,548254,6813881,0,7,6,1,59,6.299,21.749,62.976,1.51,15
2010,9,2,42,313,313,28,548254,6813881,0,7,6,1,57,6.299,21.749,62.976,1.51,15
2012,9,2,42,313,313,30,548254,6813881,0,7,6,1,52,6.299,21.749,62.976,1.51,15
936,9,2,33,314,314,6,552927,6807107,0,1,1,6,20,12.966,15.855,130.216,4.49,4
937,9,2,33,314,314,7,552927,6807107,0,1,1,6,28,12.966,15.855,130.216,4.49,4
938,9,2,33,314,314,8,552927,6807107,0,1,1,6,23,12.966,15.855,130.216,4.49,4
939,9,2,33,314,314,9,552927,6807107,0,1,1,6,30,12.966,15.855,130.216,4.49,4
941,9,2,33,314,314,11,552927,6807107,0,1,1,6,31,12.966,15.855,130.216,4.49,4
944,9,2,33,314,314,14,552927,6807107,0,4,4,6,33,12.966,15.855,130.216,4.49,4
945,9,2,33,314,314,15,552927,6807107,0,4,4,6,17,12.966,15.855,130.216,4.49,4
931,9,2,33,314,314,1,552927,6807107,0,6,5,1,23,12.966,15.855,130.216,4.49,4
932,9,2,33,314,314,2,552927,6807107,0,6,5,1,26,12.966,15.855,130.216,4.49,4
933,9,2,33,314,314,3,552927,6807107,0,6,5,1,28,12.966,15.855,130.216,4.49,4
934,9,2,33,314,314,4,552927,6807107,0,6,5,1,69,12.966,15.855,130.216,4.49,4
935,9,2,33,314,314,5,552927,6807107,0,6,5,1,41,12.966,15.855,130.216,4.49,4
940,9,2,33,314,314,10,552927,6807107,0,6,5,1,51,12.966,15.855,130.216,4.49,4
942,9,2,33,314,314,12,552927,6807107,0,6,5,1,30,12.966,15.855,130.216,4.49,4
943,9,2,33,314,314,13,552927,6807107,0,6,5,1,73,12.966,15.855,130.216,4.49,4
946,9,2,33,314,314,16,552927,6807107,0,6,5,1,26,12.966,15.855,130.216,4.49,4
947,9,2,33,314,314,17,552927,6807107,0,6,5,1,23,12.966,15.855,130.216,4.49,4
948,9,2,33,314,314,18,552927,6807107,0,6,5,1,44,12.966,15.855,130.216,4.49,4
949,9,2,33,314,314,19,552927,6807107,0,6,5,1,24,12.966,15.855,130.216,4.49,4
950,9,2,33,314,314,20,552927,6807107,0,6,5,1,28,12.966,15.855,130.216,4.49,4
951,9,2,33,314,314,21,552927,6807107,0,6,5,1,37,12.966,15.855,130.216,4.49,4
952,9,2,33,314,314,22,552927,6807107,0,6,5,1,12,12.966,15.855,130.216,4.49,4
953,9,2,33,314,314,23,552927,6807107,0,6,5,1,19,12.966,15.855,130.216,4.49,4
954,9,2,33,314,314,24,552927,6807107,0,6,5,1,26,12.966,15.855,130.216,4.49,4
955,9,2,33,314,314,25,552927,6807107,0,6,5,1,21,12.966,15.855,130.216,4.49,4
956,9,2,33,314,314,26,552927,6807107,0,6,5,1,53,12.966,15.855,130.216,4.49,4
957,9,2,33,314,314,27,552927,6807107,0,6,5,1,28,12.966,15.855,130.216,4.49,4
958,9,2,33,314,314,28,552927,6807107,0,6,5,1,30,12.966,15.855,130.216,4.49,4
959,9,2,33,314,314,29,552927,6807107,0,6,5,1,49,12.966,15.855,130.216,4.49,4
960,9,2,33,314,314,30,552927,6807107,0,6,5,1,52,12.966,15.855,130.216,4.49,4
2013,9,2,42,315,315,1,547269,6813366,0,4,4,6,89,2.736,29.755,159.408,1.51,12
2014,9,2,42,315,315,2,547269,6813366,0,4,4,6,40,2.736,29.755,159.408,1.51,12
2015,9,2,42,315,315,3,547269,6813366,0,4,4,6,78,2.736,29.755,159.408,1.51,12
2016,9,2,42,315,315,4,547269,6813366,0,4,4,6,119,2.736,29.755,159.408,1.51,12
2017,9,2,42,315,315,5,547269,6813366,0,4,4,6,48,2.736,29.755,159.408,1.51,12
2018,9,2,42,315,315,6,547269,6813366,0,4,4,6,74,2.736,29.755,159.408,1.51,12
2019,9,2,42,315,315,7,547269,6813366,0,4,4,6,70,2.736,29.755,159.408,1.51,12
2020,9,2,42,315,315,8,547269,6813366,0,4,4,6,88,2.736,29.755,159.408,1.51,12
2021,9,2,42,315,315,9,547269,6813366,0,4,4,6,79,2.736,29.755,159.408,1.51,12
2022,9,2,42,315,315,10,547269,6813366,0,4,4,6,38,2.736,29.755,159.408,1.51,12
2023,9,2,42,315,315,11,547269,6813366,0,4,4,6,93,2.736,29.755,159.408,1.51,12
2024,9,2,42,315,315,12,547269,6813366,0,4,4,6,87,2.736,29.755,159.408,1.51,12
2025,9,2,42,315,315,13,547269,6813366,0,4,4,6,48,2.736,29.755,159.408,1.51,12
2026,9,2,42,315,315,14,547269,6813366,0,4,4,6,76,2.736,29.755,159.408,1.51,12
2027,9,2,42,315,315,15,547269,6813366,0,4,4,6,80,2.736,29.755,159.408,1.51,12
2028,9,2,42,315,315,16,547269,6813366,0,4,4,6,76,2.736,29.755,159.408,1.51,12
2029,9,2,42,315,315,17,547269,6813366,0,4,4,6,63,2.736,29.755,159.408,1.51,12
2030,9,2,42,315,315,18,547269,6813366,0,4,4,6,65,2.736,29.755,159.408,1.51,12
2031,9,2,42,315,315,19,547269,6813366,0,4,4,6,67,2.736,29.755,159.408,1.51,12
2032,9,2,42,315,315,20,547269,6813366,0,4,4,6,112,2.736,29.755,159.408,1.51,12
2033,9,2,42,315,315,21,547269,6813366,0,4,4,6,100,2.736,29.755,159.408,1.51,12
2034,9,2,42,315,315,22,547269,6813366,0,4,4,6,40,2.736,29.755,159.408,1.51,12
2035,9,2,42,315,315,23,547269,6813366,0,4,4,6,57,2.736,29.755,159.408,1.51,12
2036,9,2,42,315,315,24,547269,6813366,0,4,4,6,73,2.736,29.755,159.408,1.51,12
2037,9,2,42,315,315,25,547269,6813366,0,4,4,6,84,2.736,29.755,159.408,1.51,12
2038,9,2,42,315,315,26,547269,6813366,0,1,1,6,32,2.736,29.755,159.408,1.51,12
2039,9,2,42,315,315,27,547269,6813366,0,1,1,6,36,2.736,29.755,159.408,1.51,12
2040,9,2,42,315,315,28,547269,6813366,0,1,1,6,30,2.736,29.755,159.408,1.51,12
2041,9,2,42,315,315,29,547269,6813366,0,5,5,2,208,2.736,29.755,159.408,1.51,12
2042,9,2,42,315,315,30,547269,6813366,0,5,5,2,99,2.736,29.755,159.408,1.51,12
1702,9,2,41,318,318,20,543559,6813827,0,1,1,6,15,6.456,11.755,22.96,1.23,98
1704,9,2,41,318,318,22,543559,6813827,0,1,1,6,13,6.456,11.755,22.96,1.23,98
1706,9,2,41,318,318,24,543559,6813827,0,1,1,6,21,6.456,11.755,22.96,1.23,98
1712,9,2,41,318,318,30,543559,6813827,0,1,1,6,63,6.456,11.755,22.96,1.23,98
1685,9,2,41,318,318,3,543559,6813827,0,1,1,5,32,6.456,11.755,22.96,1.23,98
1687,9,2,41,318,318,5,543559,6813827,0,1,1,5,15,6.456,11.755,22.96,1.23,98
1688,9,2,41,318,318,6,543559,6813827,0,1,1,5,13,6.456,11.755,22.96,1.23,98
1701,9,2,41,318,318,19,543559,6813827,0,1,1,5,51,6.456,11.755,22.96,1.23,98
1709,9,2,41,318,318,27,543559,6813827,0,1,1,5,32,6.456,11.755,22.96,1.23,98
1686,9,2,41,318,318,4,543559,6813827,0,6,5,2,104,6.456,11.755,22.96,1.23,98
1683,9,2,41,318,318,1,543559,6813827,0,7,6,1,51,6.456,11.755,22.96,1.23,98
1684,9,2,41,318,318,2,543559,6813827,0,7,6,1,37,6.456,11.755,22.96,1.23,98
1689,9,2,41,318,318,7,543559,6813827,0,7,6,1,45,6.456,11.755,22.96,1.23,98
